거주자우선주차구획번호,거주자우선주차구획위도,거주자우선주차구획경도,거주자우선주차구역명,소재지지번주소,운영형태,사용시간대정보,사용기간,이용요금,이용요금결제방법,이용요금환불안내정보,정기접수시작일자,정기접수종료일자,신청방법,신청서류,관리기관전화번호,관리기관명,데이터기준일자,행정동
60-866,37.276,127.033,장다리로314번길(853),경기 수원시 팔달구 인계동 323-,야간,18:00~익일09:00,분기별,20000.0,가상계좌+신용카드+지로+계좌이체,환불신청서+통장사본,2023-01-01,2023-12-31,인터넷+방문,신청서+차량등록증+등본+감면증빙서류,031-238-0560,수원도시공사,2023-12-05,인계동
60-867,37.2761,127.033,장다리로314번길(853),경기 수원시 팔달구 인계동 323-,야간,18:00~익일09:00,분기별,20000.0,가상계좌+신용카드+지로+계좌이체,환불신청서+통장사본,2023-01-01,2023-12-31,인터넷+방문,신청서+차량등록증+등본+감면증빙서류,031-238-0560,수원도시공사,2023-12-05,인계동
60-868,37.2762,127.033,장다리로314번길(853),경기 수원시 팔달구 인계동 323-,야간,18:00~익일09:00,분기별,20000.0,가상계좌+신용카드+지로+계좌이체,환불신청서+통장사본,2023-01-01,2023-12-31,인터넷+방문,신청서+차량등록증+등본+감면증빙서류,031-238-0560,수원도시공사,2023-12-05,인계동
60-859,37.2757,127.032,장다리로314번길(853),경기 수원시 팔달구 인계동 1051,야간,18:00~익일09:00,분기별,20000.0,가상계좌+신용카드+지로+계좌이체,환불신청서+통장사본,2023-01-01,2023-12-31,인터넷+방문,신청서+차량등록증+등본+감면증빙서류,031-238-0560,수원도시공사,2023-12-05,인계동
60-860,37.2756,127.033,장다리로314번길(853),경기 수원시 팔달구 인계동 1051,야간,18:00~익일09:00,분기별,20000.0,가상계좌+신용카드+지로+계좌이체,환불신청서+통장사본,2023-01-01,2023-12-31,인터넷+방문,신청서+차량등록증+등본+감면증빙서류,031-238-0560,수원도시공사,2023-12-05,인계동
60-861,37.2757,127.033,장다리로314번길(853),경기 수원시 팔달구 인계동 323-,야간,18:00~익일09:00,분기별,20000.0,가상계좌+신용카드+지로+계좌이체,환불신청서+통장사본,2023-01-01,2023-12-31,인터넷+방문,신청서+차량등록증+등본+감면증빙서류,031-238-0560,수원도시공사,2023-12-05,인계동
60-862,37.2758,127.033,장다리로314번길(853),경기 수원시 팔달구 인계동 1051,야간,18:00~익일09:00,분기별,20000.0,가상계좌+신용카드+지로+계좌이체,환불신청서+통장사본,2023-01-01,2023-12-31,인터넷+방문,신청서+차량등록증+등본+감면증빙서류,031-238-0560,수원도시공사,2023-12-05,인계동
60-863,37.2758,127.033,장다리로314번길(853),경기 수원시 팔달구 인계동 1051,야간,18:00~익일09:00,분기별,20000.0,가상계좌+신용카드+지로+계좌이체,환불신청서+통장사본,2023-01-01,2023-12-31,인터넷+방문,신청서+차량등록증+등본+감면증빙서류,031-238-0560,수원도시공사,2023-12-05,인계동
60-864,37.2759,127.033,장다리로314번길(853),경기 수원시 팔달구 인계동 1051,야간,18:00~익일09:00,분기별,20000.0,가상계좌+신용카드+지로+계좌이체,환불신청서+통장사본,2023-01-01,2023-12-31,인터넷+방문,신청서+차량등록증+등본+감면증빙서류,031-238-0560,수원도시공사,2023-12-05,인계동
60-870,37.2764,127.033,장다리로322번길(870),인계동 929-14,야간,18:00~익일09:00,분기별,20000.0,가상계좌+신용카드+지로+계좌이체,환불신청서+통장사본,2023-01-01,2023-12-31,인터넷+방문,신청서+차량등록증+등본+감면증빙서류,031-238-0560,수원도시공사,2023-12-05,인계동
60-871,37.2764,127.033,장다리로322번길(870),경기 수원시 팔달구 인계동 929-,야간,18:00~익일09:00,분기별,20000.0,가상계좌+신용카드+지로+계좌이체,환불신청서+통장사본,2023-01-01,2023-12-31,인터넷+방문,신청서+차량등록증+등본+감면증빙서류,031-238-0560,수원도시공사,2023-12-05,인계동
60-873,37.2765,127.033,장다리로322번길(870),경기 수원시 팔달구 인계동 182-,야간,18:00~익일09:00,분기별,20000.0,가상계좌+신용카드+지로+계좌이체,환불신청서+통장사본,2023-01-01,2023-12-31,인터넷+방문,신청서+차량등록증+등본+감면증빙서류,031-238-0560,수원도시공사,2023-12-05,인계동
60-874,37.2765,127.033,장다리로322번길(870),경기 수원시 팔달구 인계동 182-,야간,18:00~익일09:00,분기별,20000.0,가상계좌+신용카드+지로+계좌이체,환불신청서+통장사본,2023-01-01,2023-12-31,인터넷+방문,신청서+차량등록증+등본+감면증빙서류,031-238-0560,수원도시공사,2023-12-05,인계동
60-875,37.2765,127.033,장다리로322번길(870),경기 수원시 팔달구 인계동 182-,야간,18:00~익일09:00,분기별,20000.0,가상계좌+신용카드+지로+계좌이체,환불신청서+통장사본,2023-01-01,2023-12-31,인터넷+방문,신청서+차량등록증+등본+감면증빙서류,031-238-0560,수원도시공사,2023-12-05,인계동
60-876,37.2765,127.033,장다리로322번길(870),경기 수원시 팔달구 인계동 182-,야간,18:00~익일09:00,분기별,20000.0,가상계좌+신용카드+지로+계좌이체,환불신청서+통장사본,2023-01-01,2023-12-31,인터넷+방문,신청서+차량등록증+등본+감면증빙서류,031-238-0560,수원도시공사,2023-12-05,인계동
60-872,37.2765,127.033,장다리로322번길(870),경기 수원시 팔달구 인계동 182-,야간,18:00~익일09:00,분기별,20000.0,가상계좌+신용카드+지로+계좌이체,환불신청서+통장사본,2023-01-01,2023-12-31,인터넷+방문,신청서+차량등록증+등본+감면증빙서류,031-238-0560,수원도시공사,2023-12-05,인계동
55-784,37.2852,127.006,장안로 5번길(784),화서동 33-32,야간,18:00~익일09:00,분기별,20000.0,가상계좌+신용카드+지로+계좌이체,환불신청서+통장사본,2023-01-01,2023-12-31,인터넷+방문,신청서+차량등록증+등본+감면증빙서류,031-238-0560,수원도시공사,2023-12-05,화서1동
55-785,37.2853,127.006,장안로 5번길(784),화서동 437-12,야간,18:00~익일09:00,분기별,20000.0,가상계좌+신용카드+지로+계좌이체,환불신청서+통장사본,2023-01-01,2023-12-31,인터넷+방문,신청서+차량등록증+등본+감면증빙서류,031-238-0560,수원도시공사,2023-12-05,화서1동
55-786,37.2853,127.006,장안로 5번길(784),화서동 19-8,야간,18:00~익일09:00,분기별,20000.0,가상계좌+신용카드+지로+계좌이체,환불신청서+통장사본,2023-01-01,2023-12-31,인터넷+방문,신청서+차량등록증+등본+감면증빙서류,031-238-0560,수원도시공사,2023-12-05,화서1동
55-787,37.2854,127.006,장안로 5번길(784),화서동 16-55,야간,18:00~익일09:00,분기별,20000.0,가상계좌+신용카드+지로+계좌이체,환불신청서+통장사본,2023-01-01,2023-12-31,인터넷+방문,신청서+차량등록증+등본+감면증빙서류,031-238-0560,수원도시공사,2023-12-05,화서1동
55-788,37.2856,127.006,장안로 5번길(784),화서동 16-33,야간,18:00~익일09:00,분기별,20000.0,가상계좌+신용카드+지로+계좌이체,환불신청서+통장사본,2023-01-01,2023-12-31,인터넷+방문,신청서+차량등록증+등본+감면증빙서류,031-238-0560,수원도시공사,2023-12-05,화서1동
14-779,37.2933,127.0,장안로103번길(779+1),정자동 42-8,야간,18:00~익일09:00,분기별,20000.0,가상계좌+신용카드+지로+계좌이체,환불신청서+통장사본,2023-01-01,2023-12-31,인터넷+방문,신청서+차량등록증+등본+감면증빙서류,031-238-0560,수원도시공사,2023-12-05,정자2동
14-780,37.2933,127.0,장안로103번길(779+1),정자동 42-8,야간,18:00~익일09:00,분기별,20000.0,가상계좌+신용카드+지로+계좌이체,환불신청서+통장사본,2023-01-01,2023-12-31,인터넷+방문,신청서+차량등록증+등본+감면증빙서류,031-238-0560,수원도시공사,2023-12-05,정자2동
14-781,37.2932,127.0,장안로103번길(779+1),정자동 42-51,야간,18:00~익일09:00,분기별,20000.0,가상계좌+신용카드+지로+계좌이체,환불신청서+통장사본,2023-01-01,2023-12-31,인터넷+방문,신청서+차량등록증+등본+감면증빙서류,031-238-0560,수원도시공사,2023-12-05,정자2동
14-782,37.2931,127.0,장안로103번길(779+1),정자동 42-2,야간,18:00~익일09:00,분기별,20000.0,가상계좌+신용카드+지로+계좌이체,환불신청서+통장사본,2023-01-01,2023-12-31,인터넷+방문,신청서+차량등록증+등본+감면증빙서류,031-238-0560,수원도시공사,2023-12-05,정자2동
14-783,37.2931,127.0,장안로103번길(779+1),정자동 42-2,야간,18:00~익일09:00,분기별,20000.0,가상계좌+신용카드+지로+계좌이체,환불신청서+통장사본,2023-01-01,2023-12-31,인터넷+방문,신청서+차량등록증+등본+감면증빙서류,031-238-0560,수원도시공사,2023-12-05,정자2동
14-787,37.293,126.999,장안로103번길(779+1),정자동 42-38,야간,18:00~익일09:00,분기별,20000.0,가상계좌+신용카드+지로+계좌이체,환불신청서+통장사본,2023-01-01,2023-12-31,인터넷+방문,신청서+차량등록증+등본+감면증빙서류,031-238-0560,수원도시공사,2023-12-05,정자2동
14-1154,37.292,126.999,장안로103번길(779+1),경기 수원시 장안구 정자동 88,야간,18:00~익일09:00,분기별,20000.0,가상계좌+신용카드+지로+계좌이체,환불신청서+통장사본,2023-01-01,2023-12-31,인터넷+방문,신청서+차량등록증+등본+감면증빙서류,031-238-0560,수원도시공사,2023-12-05,정자2동
14-1155,37.2921,126.999,장안로103번길(779+1),경기 수원시 장안구 정자동 43-9,야간,18:00~익일09:00,분기별,20000.0,가상계좌+신용카드+지로+계좌이체,환불신청서+통장사본,2023-01-01,2023-12-31,인터넷+방문,신청서+차량등록증+등본+감면증빙서류,031-238-0560,수원도시공사,2023-12-05,정자2동
14-1020,37.2932,127.001,장안로103번길(779+1),정자동 48-2,야간,18:00~익일09:00,분기별,20000.0,가상계좌+신용카드+지로+계좌이체,환불신청서+통장사본,2023-01-01,2023-12-31,인터넷+방문,신청서+차량등록증+등본+감면증빙서류,031-238-0560,수원도시공사,2023-12-05,정자2동
14-1021,37.2933,127.001,장안로103번길(779+1),정자동 48-2,야간,18:00~익일09:00,분기별,20000.0,가상계좌+신용카드+지로+계좌이체,환불신청서+통장사본,2023-01-01,2023-12-31,인터넷+방문,신청서+차량등록증+등본+감면증빙서류,031-238-0560,수원도시공사,2023-12-05,정자2동
14-1037,37.2921,127.0,장안로103번길(779+1),정자동 45-17,야간,18:00~익일09:00,분기별,20000.0,가상계좌+신용카드+지로+계좌이체,환불신청서+통장사본,2023-01-01,2023-12-31,인터넷+방문,신청서+차량등록증+등본+감면증빙서류,031-238-0560,수원도시공사,2023-12-05,정자2동
14-1115,37.2917,126.998,장안로103번길(779+1),경기 수원시 장안구 정자동 88,야간,18:00~익일09:00,분기별,20000.0,가상계좌+신용카드+지로+계좌이체,환불신청서+통장사본,2023-01-01,2023-12-31,인터넷+방문,신청서+차량등록증+등본+감면증빙서류,031-238-0560,수원도시공사,2023-12-05,정자2동
14-1151,37.2918,126.998,장안로103번길(779+1),경기 수원시 장안구 정자동 88,야간,18:00~익일09:00,분기별,20000.0,가상계좌+신용카드+지로+계좌이체,환불신청서+통장사본,2023-01-01,2023-12-31,인터넷+방문,신청서+차량등록증+등본+감면증빙서류,031-238-0560,수원도시공사,2023-12-05,정자2동
14-1152,37.2918,126.998,장안로103번길(779+1),경기 수원시 장안구 정자동 88,야간,18:00~익일09:00,분기별,20000.0,가상계좌+신용카드+지로+계좌이체,환불신청서+통장사본,2023-01-01,2023-12-31,인터넷+방문,신청서+차량등록증+등본+감면증빙서류,031-238-0560,수원도시공사,2023-12-05,정자2동
14-998,37.2926,127.0,장안로103번길(779+1),정자동 42-54,야간,18:00~익일09:00,분기별,20000.0,가상계좌+신용카드+지로+계좌이체,환불신청서+통장사본,2023-01-01,2023-12-31,인터넷+방문,신청서+차량등록증+등본+감면증빙서류,031-238-0560,수원도시공사,2023-12-05,정자2동
14-999,37.2927,127.0,장안로103번길(779+1),정자동 42-16,야간,18:00~익일09:00,분기별,20000.0,가상계좌+신용카드+지로+계좌이체,환불신청서+통장사본,2023-01-01,2023-12-31,인터넷+방문,신청서+차량등록증+등본+감면증빙서류,031-238-0560,수원도시공사,2023-12-05,정자2동
14-1000,37.2928,127.0,장안로103번길(779+1),정자동 42-13,야간,18:00~익일09:00,분기별,20000.0,가상계좌+신용카드+지로+계좌이체,환불신청서+통장사본,2023-01-01,2023-12-31,인터넷+방문,신청서+차량등록증+등본+감면증빙서류,031-238-0560,수원도시공사,2023-12-05,정자2동
14-1001,37.2928,127.0,장안로103번길(779+1),정자동 42-12,야간,18:00~익일09:00,분기별,20000.0,가상계좌+신용카드+지로+계좌이체,환불신청서+통장사본,2023-01-01,2023-12-31,인터넷+방문,신청서+차량등록증+등본+감면증빙서류,031-238-0560,수원도시공사,2023-12-05,정자2동
14-1002,37.2928,127.0,장안로103번길(779+1),정자동 42-12,야간,18:00~익일09:00,분기별,20000.0,가상계좌+신용카드+지로+계좌이체,환불신청서+통장사본,2023-01-01,2023-12-31,인터넷+방문,신청서+차량등록증+등본+감면증빙서류,031-238-0560,수원도시공사,2023-12-05,정자2동
14-1017,37.2927,127.0,장안로103번길(779+1),정자동 45-35,야간,18:00~익일09:00,분기별,20000.0,가상계좌+신용카드+지로+계좌이체,환불신청서+통장사본,2023-01-01,2023-12-31,인터넷+방문,신청서+차량등록증+등본+감면증빙서류,031-238-0560,수원도시공사,2023-12-05,정자2동
14-831,37.2919,127.0,장안로103번길(779+1),정자동 45-7,야간,18:00~익일09:00,분기별,20000.0,가상계좌+신용카드+지로+계좌이체,환불신청서+통장사본,2023-01-01,2023-12-31,인터넷+방문,신청서+차량등록증+등본+감면증빙서류,031-238-0560,수원도시공사,2023-12-05,정자2동
14-835,37.2921,127.001,장안로103번길(779+1),정자동 45-53,야간,18:00~익일09:00,분기별,20000.0,가상계좌+신용카드+지로+계좌이체,환불신청서+통장사본,2023-01-01,2023-12-31,인터넷+방문,신청서+차량등록증+등본+감면증빙서류,031-238-0560,수원도시공사,2023-12-05,정자2동
14-836,37.2922,127.001,장안로103번길(779+1),정자동 45-53,야간,18:00~익일09:00,분기별,20000.0,가상계좌+신용카드+지로+계좌이체,환불신청서+통장사본,2023-01-01,2023-12-31,인터넷+방문,신청서+차량등록증+등본+감면증빙서류,031-238-0560,수원도시공사,2023-12-05,정자2동
14-837,37.2922,127.001,장안로103번길(779+1),정자동 45-53,야간,18:00~익일09:00,분기별,20000.0,가상계좌+신용카드+지로+계좌이체,환불신청서+통장사본,2023-01-01,2023-12-31,인터넷+방문,신청서+차량등록증+등본+감면증빙서류,031-238-0560,수원도시공사,2023-12-05,정자2동
14-838,37.2922,127.001,장안로103번길(779+1),정자동 45-38,야간,18:00~익일09:00,분기별,20000.0,가상계좌+신용카드+지로+계좌이체,환불신청서+통장사본,2023-01-01,2023-12-31,인터넷+방문,신청서+차량등록증+등본+감면증빙서류,031-238-0560,수원도시공사,2023-12-05,정자2동
